price_per_m2,area (m2),category,direction,floor_num,toilet_num,livingroom_num,bedroom_num,liability,district,city_province,street (m)
2.71E7,280.0,Bán đất thổ cư,Tây Nam,-1,-1,-1,-1,Sổ hồng,Biên Hòa,Đồng Nai,12.5
77778.0,450.0,Bán đất nền dự án,Tây Nam,-1,-1,-1,-1,Sổ hồng,Quận 9,TP. Hồ Chí Minh,12.5
2.5E8,248.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
6.25E7,59.2,Bán căn hộ chung cư,Không xác định,-1,2,1,2,Hợp đồng,Nha Trang,Khánh Hòa,-1.0
3.04E7,1165.0,"Bán căn hộ Mini, Dịch vụ",Bắc,5,24,2,20,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,8.0
1.27E8,251.0,Bán đất thổ cư,Tây Nam,-1,-1,-1,-1,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,12.5
3.06E7,212.0,Bán nhà riêng,Đông Nam,4,4,1,4,Sổ hồng,Quận 12,TP. Hồ Chí Minh,8.0
5.82E8,146.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
1.29E8,65.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 6,TP. Hồ Chí Minh,-1.0
1.37E8,53.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 11,TP. Hồ Chí Minh,-1.0
1.77E8,31.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 6,TP. Hồ Chí Minh,-1.0
1.24499994E9,305.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
615000.0,65.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
7.14E7,77.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Long Biên,Hà Nội,-1.0
5.62E7,48.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
1.48E7,2018.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Huyện Hóc Môn,TP. Hồ Chí Minh,8.0
4.43E8,203.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
1.15E8,35.0,Bán nhà riêng,Không xác định,2,2,2,2,Sổ hồng,Quận Tân Phú,TP. Hồ Chí Minh,4.0
1.12E8,33.0,Bán nhà riêng,Không xác định,2,2,1,2,Sổ hồng,Quận 12,TP. Hồ Chí Minh,5.0
2.37E7,37.0,Bán căn hộ chung cư,Đông Nam,-1,1,-1,1,Hợp đồng,Cam Ranh,Khánh Hòa,85.0
2.14E7,35.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Cam Ranh,Khánh Hòa,-1.0
2.26E8,30.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bắc Từ Liêm,Hà Nội,-1.0
1.01E8,56.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Phủ Lý,Hà Nam,-1.0
5.8E8,198.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
5.19E7,102.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
7500000.0,450.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Phan Rang - Tháp Chàm,Ninh Thuận,-1.0
2.14E8,140.0,Bán biệt thự,Đông,4,5,1,5,Sổ hồng,Quận 7,TP. Hồ Chí Minh,17.5
7.86E7,122.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Khê,TP. Đà Nẵng,-1.0
6.63E7,110.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Khê,TP. Đà Nẵng,-1.0
7.35E7,435.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
3.36E7,1130.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
3.04E7,230.0,Bán nhà phố dự án,Đông Nam,4,-1,-1,-1,Sổ hồng,Cẩm Lệ,TP. Đà Nẵng,40.0
1.0E8,98.0,Bán nhà phố dự án,Không xác định,5,12,2,14,Sổ hồng,Ngũ Hành Sơn,TP. Đà Nẵng,-1.0
7.45E7,106.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
1.11E8,80.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Ngũ Hành Sơn,TP. Đà Nẵng,-1.0
2.98E7,218.0,Bán nhà phố dự án,Không xác định,3,3,2,5,Sổ hồng,Sơn Trà,TP. Đà Nẵng,6.0
3.46E7,91.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hải Châu,TP. Đà Nẵng,-1.0
2.88E7,90.0,Bán nhà riêng,Không xác định,2,2,2,3,Sổ hồng,Cẩm Lệ,TP. Đà Nẵng,4.0
220000.0,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
1.22E8,110.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hải Châu,TP. Đà Nẵng,-1.0
2.27E7,395.0,Bán biệt thự,Không xác định,3,-1,-1,-1,Sổ hồng,Hội An,Quảng Nam,12.5
4.33E7,150.0,Bán biệt thự,Đông Nam,2,3,3,3,Sổ hồng,Hội An,Quảng Nam,8.0
1.33E7,150.0,Bán biệt thự,Đông Nam,2,3,2,4,Sổ hồng,Hội An,Quảng Nam,8.0
2.27E7,395.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Hội An,Quảng Nam,-1.0
4.33E7,150.0,Bán biệt thự,Đông,2,3,2,3,Sổ hồng,Hội An,Quảng Nam,8.0
2.27E7,395.0,Bán biệt thự,Không xác định,3,-1,3,5,Sổ hồng,Hội An,Quảng Nam,12.5
2.77E7,45.0,Bán biệt thự,Đông Nam,11,1,1,1,Hợp đồng,Điện Bàn,Quảng Nam,7.0
2.99E7,55.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Phú Mỹ,Bà Rịa - Vũng Tàu,-1.0
1.24E8,806.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
2.35E8,68.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
2.19E8,105.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
3.33E7,300.0,Bán nhà phố dự án,Tây Nam,3,4,1,4,Hợp đồng,Vũng Tàu,Bà Rịa - Vũng Tàu,25.0
5.78E7,102.0,Bán nhà phố dự án,Đông Nam,3,4,1,4,Hợp đồng,Vũng Tàu,Bà Rịa - Vũng Tàu,25.0
5.9E7,100.0,Bán biệt thự,Đông Nam,3,3,1,3,Sổ hồng,Vũng Tàu,Bà Rịa - Vũng Tàu,25.0
500000.0,100.0,Bán biệt thự,Tây Nam,3,4,1,4,Hợp đồng,Vũng Tàu,Bà Rịa - Vũng Tàu,25.0
3.35E7,185.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
1.19E7,94.5,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
7.33E7,120.0,Bán căn hộ chung cư,Không xác định,-1,2,1,3,Hợp đồng,Quận Tân Phú,TP. Hồ Chí Minh,25.0
2.5E7,120.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
2.72E7,180.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
4.61E7,91.0,Bán căn hộ chung cư,Không xác định,-1,2,1,3,Sổ hồng,Vũng Tàu,Bà Rịa - Vũng Tàu,17.5
4.15E7,53.0,Bán căn hộ chung cư,Không xác định,-1,2,1,2,Sổ hồng,Dĩ An,Bình Dương,40.0
2.45E7,53.0,Bán căn hộ chung cư,Không xác định,-1,2,1,2,Sổ hồng,Dĩ An,Bình Dương,-1.0
3.57E7,84.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
348000.0,6600.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đất Đỏ,Bà Rịa - Vũng Tàu,-1.0
3.0E7,45.0,"Bán căn hộ Mini, Dịch vụ",Không xác định,-1,-1,-1,-1,Không xác định,Nam Từ Liêm,Hà Nội,-1.0
2.31E8,67.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hoàng Mai,Hà Nội,-1.0
1.2E8,90.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
1.04E8,110.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
9.83E7,30.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
675000.0,40.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
3700000.0,40.0,Bán căn hộ chung cư,Không xác định,23,1,-1,1,Sổ hồng,Dĩ An,Bình Dương,17.5
40000.0,450.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Phan Rang - Tháp Chàm,Ninh Thuận,-1.0
9.85E7,71.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
7.97E7,138.0,Bán nhà riêng,Không xác định,4,3,3,2,Sổ hồng,Quận Bình Tân,TP. Hồ Chí Minh,10.0
1.37E8,297.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
2.2E7,100.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Sổ hồng,Bến Lức,Long An,-1.0
3.2E7,50.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
1.55E8,42.5,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Long Biên,Hà Nội,-1.0
4.59E7,37.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Cái Răng,TP. Cần Thơ,-1.0
2.2E7,100.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Sổ hồng,Bến Lức,Long An,-1.0
2.2E7,100.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Sổ hồng,Bến Lức,Long An,-1.0
3.53E7,1242.0,Bán đất thổ cư,Đông Nam,-1,-1,-1,-1,Sổ hồng,Quận 12,TP. Hồ Chí Minh,10.0
3.96E7,75.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
6.61E7,103.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
1.32E8,45.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
9200000.0,150.0,Bán nhà riêng,Không xác định,2,3,1,2,Sổ hồng,Ô Môn,TP. Cần Thơ,17.5
3.53E7,203.5,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Sổ hồng,Buôn Ma Thuột,Đắk Lắk,10.0
2.25E7,126.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Vinh,Nghệ An,-1.0
100.0,268.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
2.22E7,583.0,Bán đất thổ cư,Nam,-1,-1,-1,-1,Giấy tờ hợp lệ,Huyện Hóc Môn,TP. Hồ Chí Minh,12.5
5.91E7,120.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Cam Ranh,Khánh Hòa,-1.0
2.48E7,35.0,"Bán căn hộ Mini, Dịch vụ",Đông,-1,1,-1,1,Hợp đồng,Cam Ranh,Khánh Hòa,40.0
4.26E7,82.0,Bán nhà riêng,Đông Nam,1,1,1,3,Sổ hồng,Bình Minh,Vĩnh Long,12.5
1.37E8,32.0,Bán nhà riêng,Không xác định,3,2,1,2,Sổ hồng,Quận Phú Nhuận,TP. Hồ Chí Minh,6.0
8.68E7,80.6,Bán căn hộ chung cư,Không xác định,1,2,1,2,Sổ hồng,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
1.15E8,44.0,Bán nhà riêng,Không xác định,1,2,1,3,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,8.0
5.83E7,120.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thủ Dầu Một,Bình Dương,-1.0
5.6E7,75.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Dĩ An,Bình Dương,25.0
3.16E8,30.0,Bán nhà riêng,Đông Nam,4,3,1,4,Sổ hồng,Quận 3,TP. Hồ Chí Minh,8.0
4500000.0,150.2,Bán đất thổ cư,Bắc,-1,-1,-1,-1,Sổ hồng,Đất Đỏ,Bà Rịa - Vũng Tàu,6.0
222000.0,144.0,Bán đất nền dự án,Tây Nam,3,-1,-1,-1,Sổ hồng,Biên Hòa,Đồng Nai,17.5
8.4E7,110.0,Bán đất thổ cư,Đông Nam,-1,-1,-1,-1,Giấy đỏ,Quận 9,TP. Hồ Chí Minh,12.5
145000.0,324.0,Bán đất thổ cư,Nam,-1,-1,-1,-1,Sổ hồng,Quận 9,TP. Hồ Chí Minh,12.5
3.2E7,120.0,Bán đất thổ cư,Tây Bắc,-1,-1,-1,-1,Sổ hồng,Biên Hòa,Đồng Nai,25.0
2.69E8,180.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Cầu Giấy,Hà Nội,-1.0
3.39E7,103.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
5.62E7,48.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
3.12E7,80.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Chương Mỹ,Hà Nội,-1.0
1.25E7,69.7,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
3.57E7,616.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
1.71E8,160.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
1.0E8,199.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
1.13E8,58.0,Bán nhà riêng,Không xác định,3,3,1,4,Sổ hồng,Quận Tân Bình,TP. Hồ Chí Minh,7.0
74500.0,400.0,Bán nhà riêng,Không xác định,4,10,1,6,Sổ hồng,Quận Tân Bình,TP. Hồ Chí Minh,12.5
1.38E7,347.0,Bán nhà riêng,Đông Bắc,2,3,1,3,Sổ hồng,Cam Ranh,Khánh Hòa,17.5
6.84E7,95.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
8.81E7,76.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
8.62E7,80.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
7.47E7,234.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
975000.0,41.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
5.62E7,48.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
615000.0,65.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
1.89E8,158.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
1.14E8,20.9,Bán nhà riêng,Không xác định,2,2,1,2,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
1.95E8,65.0,Bán nhà riêng,Không xác định,3,5,1,4,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
2.69E8,46.0,Bán nhà riêng,Không xác định,4,5,-1,1,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
1.2E8,60.0,Bán nhà riêng,Không xác định,2,1,-1,3,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
1.4E8,71.2,Bán nhà riêng,Không xác định,1,-1,1,-1,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
1.75E8,37.0,Bán nhà riêng,Không xác định,2,-1,1,2,Sổ hồng,Quận 3,TP. Hồ Chí Minh,-1.0
2.03E8,33.0,Bán nhà riêng,Không xác định,4,4,1,4,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
2.67E8,116.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 10,TP. Hồ Chí Minh,-1.0
1.98E8,52.0,Bán nhà riêng,Không xác định,5,5,1,4,Sổ hồng,Hai Bà Trưng,Hà Nội,2.0
4.2E7,75.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
2.45E7,100.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thủ Dầu Một,Bình Dương,-1.0
6.5E7,60.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
6.73E7,138.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận Bình Tân,TP. Hồ Chí Minh,-1.0
7.92E7,250.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Quận Bình Tân,TP. Hồ Chí Minh,-1.0
2.07E8,33.0,Bán nhà riêng,Đông Nam,3,4,1,3,Sổ hồng,Quận Phú Nhuận,TP. Hồ Chí Minh,-1.0
6.45E7,28.1,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Bình Tân,TP. Hồ Chí Minh,-1.0
7.5E7,76.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
1.91E8,39.0825,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
6.93E7,238.0,Bán nhà riêng,Nam,4,5,1,4,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,12.5
152000.0,1480.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Chơn Thành,Bình Phước,-1.0
483000.0,1000.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Chơn Thành,Bình Phước,-1.0
1400000.0,201.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Hớn Quản,Bình Phước,-1.0
1900000.0,311.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đồng Phú,Bình Phước,-1.0
2.72E7,55.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Phú Mỹ,Bà Rịa - Vũng Tàu,-1.0
1.31E7,2458.0,"Bán kho, nhà xưởng",Không xác định,-1,-1,-1,-1,Không xác định,Mỹ Tho,Tiền Giang,-1.0
3.58E7,265.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Cần Giờ,TP. Hồ Chí Minh,-1.0
1.11E7,90.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Sổ hồng,Cái Răng,TP. Cần Thơ,40.0
1.14E7,1832.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
1.12E8,93.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
6200000.0,110.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Thống Nhất,Đồng Nai,-1.0
1.78E8,43.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
2.63E8,163.0,Bán biệt thự,Không xác định,-1,6,1,5,Không xác định,Nam Từ Liêm,Hà Nội,-1.0
2.66E7,150.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thuận An,Bình Dương,-1.0
1.47E8,348.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
1.8E8,72.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
2.14E8,114.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
293.0,7500.0,"Bán kho, nhà xưởng",Không xác định,-1,-1,-1,-1,Không xác định,Yên Phong,Bắc Ninh,-1.0
2.23E7,65.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Hóc Môn,TP. Hồ Chí Minh,-1.0
2.4E8,150.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
5.93E7,320.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
2.26E8,150.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
4600000.0,162.0,Bán đất thổ cư,Tây,-1,-1,-1,-1,Sổ hồng,TP. Vĩnh Long,Vĩnh Long,3.0
8900000.0,99.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,TP. Vĩnh Long,Vĩnh Long,-1.0
4.51E7,575.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
9.8E8,250.0,Bán nhà hàng - Khách sạn,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
1.85E7,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
3.77E7,57.0,Bán căn hộ chung cư,Đông,1,1,1,2,Hợp đồng,Quận 7,TP. Hồ Chí Minh,12.5
2.35E7,100.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Sổ hồng,Biên Hòa,Đồng Nai,25.0
2.55E7,100.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
1.8E7,150.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Giấy đỏ,Bến Cát,Bình Dương,-1.0
6.46E7,198.0,Bán nhà riêng,Đông Bắc,-1,3,2,3,Sổ hồng,Long Xuyên,An Giang,17.5
9.12E7,126.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
3.84E7,69.0,Bán đất thổ cư,Tây Bắc,-1,-1,-1,-1,Sổ hồng,Dĩ An,Bình Dương,12.5
3.55E7,211.0,Bán đất thổ cư,Tây,-1,-1,-1,-1,Sổ hồng,Dĩ An,Bình Dương,12.5
3.52E7,71.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
2.25E7,84.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
9.48E7,39.0,Bán nhà riêng,Không xác định,3,3,1,3,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,3.0
6.21E7,140.0,Bán đất thổ cư,Tây Bắc,-1,-1,-1,-1,Sổ hồng,Quận 9,TP. Hồ Chí Minh,12.5
6.39E7,182.0,Bán đất thổ cư,Nam,-1,-1,-1,-1,Giấy đỏ,Quận 9,TP. Hồ Chí Minh,12.5
6.37E7,160.0,Bán đất thổ cư,Đông Nam,-1,-1,-1,-1,Hợp đồng,Quận 9,TP. Hồ Chí Minh,17.5
1.0E8,218.0,Bán nhà riêng,Đông,3,5,1,5,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,25.0
1.16E8,120.0,Bán đất thổ cư,Đông Nam,-1,-1,-1,-1,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,12.5
5.24E7,229.0,Bán nhà riêng,Tây Bắc,3,5,1,5,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,10.0
1.58E8,28.0,Bán nhà riêng,Không xác định,-1,3,-1,3,Giấy tờ hợp lệ,Bình Thạnh,TP. Hồ Chí Minh,-1.0
860000.0,1000.0,"Bán đất nông, lâm nghiệp",Không xác định,-1,-1,-1,-1,Không xác định,Thống Nhất,Đồng Nai,-1.0
7.72E7,44.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Vũng Tàu,Bà Rịa - Vũng Tàu,-1.0
3.66E7,120.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Hóc Môn,TP. Hồ Chí Minh,-1.0
1.2E7,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Củ Chi,TP. Hồ Chí Minh,-1.0
5.13E7,76.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Vũng Tàu,Bà Rịa - Vũng Tàu,-1.0
5300000.0,56.0,Bán nhà riêng,Không xác định,6,5,1,5,Giấy đỏ,Hai Bà Trưng,Hà Nội,6.0
4.12E8,320.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
1.05E7,95.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Vị Thanh,Hậu Giang,-1.0
